Linux 6.8.0-60-generic (luna) 	07/03/2025 	_x86_64_	(224 CPU)

11:08:01 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:08:02 AM  217   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  218    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  219   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  220    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  221   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  222    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  223   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00

11:08:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:08:03 AM  all   47.04    0.00    0.31    0.00    0.00    0.00    0.00    0.00    0.00   52.65
11:08:03 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM    2   89.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.89
11:08:03 AM    3    0.99    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   95.05
11:08:03 AM    4   86.14    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:08:03 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM    6   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:03 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM    8   89.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.10
11:08:03 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM   10   89.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.10
11:08:03 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM   12   89.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   11.00
11:08:03 AM   13   79.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   21.00
11:08:03 AM   14   89.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.10
11:08:03 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM   16   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:03 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM   18   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:03 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM   20   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:03 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM   22   89.11    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    9.90
11:08:03 AM   23   89.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.89
11:08:03 AM   24   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:03 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM   26   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:03 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM   28   90.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00
11:08:03 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:03 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
